Tanner Jeannot,143.11,4,  KKUPFL ADP: 246.88  |  Steve Laidlaw Rank: 228  |  DOM RK (PUCKIN AROUND): 70
Boone Jenner,143.31,5,  KKUPFL ADP: 148.34  |  Elite Prospects Rank: 216.0  |  Steve Laidlaw Rank: 138  |  DOM RK (PUCKIN AROUND): 130
Elvis Merzlikins,144.62,3,  KKUPFL ADP: 213.88  |  DOM RK (PUCKIN AROUND): 110
Rasmus Andersson,144.66,5,  KKUPFL ADP: 127.88  |  Elite Prospects Rank: 113.0  |  Steve Laidlaw Rank: 134  |  DOM RK (PUCKIN AROUND): 161
Drew Doughty,144.95,5,  KKUPFL ADP: 120.47  |  Elite Prospects Rank: 101.0  |  Steve Laidlaw Rank: 67  |  DOM RK (PUCKIN AROUND): 184
Vince Dunn,145.04,5,  KKUPFL ADP: 104.64  |  Elite Prospects Rank: 106.0  |  Steve Laidlaw Rank: 132  |  DOM RK (PUCKIN AROUND): 175
Brayden Schenn,147.53,5,  KKUPFL ADP: 192.7  |  Elite Prospects Rank: 166.0  |  Steve Laidlaw Rank: 131  |  DOM RK (PUCKIN AROUND): 126
Nick Schmaltz,148.62,5,  KKUPFL ADP: 132.39  |  Elite Prospects Rank: 124.0  |  Steve Laidlaw Rank: 152  |  DOM RK (PUCKIN AROUND): 160
Mackenzie Weegar,150.07,3,  KKUPFL ADP: 160.2  |  DOM RK (PUCKIN AROUND): 145
Vladimir Tarasenko,150.12,5,  KKUPFL ADP: 118.11  |  Elite Prospects Rank: 82.0  |  Steve Laidlaw Rank: 164  |  DOM RK (PUCKIN AROUND): 174
Nick Backstrom,151.0,1,  Steve Laidlaw Rank: 151
Taylor Hall,151.18,5,  KKUPFL ADP: 157.52  |  Elite Prospects Rank: 153.0  |  Steve Laidlaw Rank: 142  |  DOM RK (PUCKIN AROUND): 150
Mike Matheson,151.48,5,  KKUPFL ADP: 111.52  |  Elite Prospects Rank: 161.0  |  Steve Laidlaw Rank: 79  |  DOM RK (PUCKIN AROUND): 188
Jean-Gabriel Pageau,152.0,2,  DOM RK (PUCKIN AROUND): 152
Dawson Mercer,152.4,5,  KKUPFL ADP: 152.7  |  Elite Prospects Rank: 141.0  |  Steve Laidlaw Rank: 201  |  DOM RK (PUCKIN AROUND): 142
